x-axis,1,2
second,Volt,Volt
-10.00000E-03,+2.78432786E+00,+2.23369973E+00
-9.99000E-03,+2.77082283E+00,+2.22196606E+00
-9.98000E-03,+2.75210424E+00,+2.20622485E+00
-9.97000E-03,+2.73679017E+00,+2.18991832E+00
-9.96000E-03,+2.72283288E+00,+2.17651380E+00
-9.95000E-03,+2.70681530E+00,+2.16297108E+00
-9.94000E-03,+2.69175248E+00,+2.14925248E+00
-9.93000E-03,+2.67586052E+00,+2.13380022E+00
-9.92000E-03,+2.66064695E+00,+2.11714193E+00
-9.91000E-03,+2.64623741E+00,+2.10336053E+00
-9.90000E-03,+2.63250624E+00,+2.09136303E+00
-9.89000E-03,+2.61952885E+00,+2.07479268E+00
-9.88000E-03,+2.59774495E+00,+2.05491832E+00
-9.87000E-03,+2.58331027E+00,+2.04015700E+00
-9.86000E-03,+2.56744343E+00,+2.02513188E+00
-9.85000E-03,+2.55361177E+00,+2.01259418E+00
-9.84000E-03,+2.53805900E+00,+1.99483036E+00
-9.83000E-03,+2.52016956E+00,+1.97923992E+00
-9.82000E-03,+2.50783288E+00,+1.96509420E+00
-9.81000E-03,+2.49415198E+00,+1.95317209E+00
-9.80000E-03,+2.47974242E+00,+1.93771982E+00
-9.79000E-03,+2.46034542E+00,+1.91902633E+00
-9.78000E-03,+2.44282032E+00,+1.90353640E+00
-9.77000E-03,+2.42760677E+00,+1.89006909E+00
-9.76000E-03,+2.41598612E+00,+1.87717960E+00
-9.75000E-03,+2.40179015E+00,+1.86498111E+00
-9.74000E-03,+2.38319717E+00,+1.84686552E+00
-9.73000E-03,+2.36818465E+00,+1.83274496E+00
-9.72000E-03,+2.35392586E+00,+1.81946607E+00
-9.71000E-03,+2.33939066E+00,+1.80505651E+00
-9.70000E-03,+2.32220472E+00,+1.78916452E+00
-9.69000E-03,+2.30596102E+00,+1.77138817E+00
-9.68000E-03,+2.29003135E+00,+1.75955398E+00
-9.67000E-03,+2.27939068E+00,+1.74765702E+00
-9.66000E-03,+2.26616201E+00,+1.73388815E+00
-9.65000E-03,+2.24846098E+00,+1.71692831E+00
-9.64000E-03,+2.23229268E+00,+1.69996856E+00
-9.63000E-03,+2.21632536E+00,+1.68451632E+00
-9.62000E-03,+2.20464195E+00,+1.67295853E+00
-9.61000E-03,+2.18699115E+00,+1.65755648E+00
-9.60000E-03,+2.17013183E+00,+1.64173988E+00
-9.59000E-03,+2.15564693E+00,+1.62627508E+00
-9.58000E-03,+2.13877511E+00,+1.61220475E+00
-9.57000E-03,+2.12594843E+00,+1.59898864E+00
