x-axis,1,2
second,Volt,Volt
+0.0E+00,-248.5929612E-03,+165.6721088E-03
+500.0E-09,-271.2341670E-03,+152.8077873E-03
+1.0000E-06,-293.8753728E-03,+139.9434658E-03
+1.5000E-06,-316.5165786E-03,+127.0791444E-03
+2.0000E-06,-339.1577844E-03,+114.2148229E-03
+2.5000E-06,-361.7989902E-03,+101.3505014E-03
+3.0000E-06,-384.4401960E-03,+88.4861800E-03
+3.5000E-06,-407.0814017E-03,+75.6218585E-03
+4.0000E-06,-428.3718538E-03,+61.6721099E-03
+4.5000E-06,-443.8090395E-03,+43.0188438E-03
+5.0000E-06,-459.2462253E-03,+24.3655776E-03
+5.5000E-06,-474.6834111E-03,+5.7123115E-03
+6.0000E-06,-490.1205968E-03,-12.9409546E-03
+6.5000E-06,-505.5577826E-03,-31.5942208E-03
+7.0000E-06,-520.9949684E-03,-50.2474869E-03
+7.5000E-06,-536.4321541E-03,-68.9007530E-03
+8.0000E-06,-545.6944656E-03,-94.0665819E-03
+8.5000E-06,-544.6653199E-03,-130.0866820E-03
+9.0000E-06,-543.6361742E-03,-166.1067821E-03
+9.5000E-06,-542.6070284E-03,-202.1268823E-03
+10.0000E-06,-541.5778827E-03,-238.1469824E-03
+10.5000E-06,-540.5487370E-03,-274.1670825E-03
+11.0000E-06,-539.5195913E-03,-310.1871826E-03
+11.5000E-06,-538.4904456E-03,-346.2072827E-03
+12.0000E-06,-547.3025058E-03,-371.0113026E-03
+12.5000E-06,-563.7688373E-03,-387.0917044E-03
+13.0000E-06,-580.2351687E-03,-403.1721062E-03
+13.5000E-06,-596.7015002E-03,-419.2525081E-03
+14.0000E-06,-613.1678317E-03,-435.3329099E-03
+14.5000E-06,-629.6341632E-03,-451.4133117E-03
+15.0000E-06,-646.1004947E-03,-467.4937136E-03
+15.5000E-06,-662.5668261E-03,-483.5741154E-03
+16.0000E-06,-681.3487355E-03,-499.1721052E-03
+16.5000E-06,-700.9025041E-03,-514.6092910E-03
+17.0000E-06,-720.4562728E-03,-530.0464767E-03
+17.5000E-06,-740.0100414E-03,-545.4836625E-03
+18.0000E-06,-759.5638100E-03,-560.9208483E-03
+18.5000E-06,-779.1175787E-03,-576.3580340E-03
+19.0000E-06,-798.6713473E-03,-591.7952198E-03
+19.5000E-06,-818.2251159E-03,-607.2324056E-03
+20.0000E-06,-831.0251158E-03,-628.6997420E-03
+20.5000E-06,-843.3748644E-03,-650.5690885E-03
+21.0000E-06,-855.7246130E-03,-672.4384350E-03
+21.5000E-06,-868.0743616E-03,-694.3077815E-03
