x-axis,1,2
second,Volt,Volt
-376.0000E-06,,
-375.7500E-06,-5.3471419028E+00,-2.6313096471E+00
-375.5000E-06,-5.3588002108E+00,-2.6129679195E+00
-375.2500E-06,-5.3534359867E+00,-2.6247706370E+00
-375.0000E-06,-5.3645915903E+00,-2.6220947910E+00
-374.7500E-06,-5.3471037997E+00,-2.6334833224E+00
-374.5000E-06,-5.3699809692E+00,-2.6147140444E+00
-374.2500E-06,-5.3783732821E+00,-2.6163348655E+00
-374.0000E-06,-5.3672927931E+00,-2.6266238462E+00
-373.7500E-06,-5.3921670115E+00,-2.6015549026E+00
-373.5000E-06,-5.3686750054E+00,-2.6301476465E+00
-373.2500E-06,-5.3779714382E+00,-2.6238965690E+00
-373.0000E-06,-5.3863620626E+00,-2.6215429590E+00
-372.7500E-06,-5.3674060953E+00,-2.6576727219E+00
-372.5000E-06,-5.3963758991E+00,-2.6164719868E+00
-372.2500E-06,-5.3753834894E+00,-2.6468942656E+00
-372.0000E-06,-5.3851205144E+00,-2.6350651239E+00
-371.7500E-06,-5.3943271778E+00,-2.6294074368E+00
-371.5000E-06,-5.3810494326E+00,-2.6504678208E+00
-371.2500E-06,-5.4084982656E+00,-2.6217805759E+00
-371.0000E-06,-5.3995033046E+00,-2.6368255509E+00
-370.7500E-06,-5.4086617689E+00,-2.6316607050E+00
-370.5000E-06,-5.4049558087E+00,-2.6315679166E+00
-370.2500E-06,-5.4195925893E+00,-2.6318429884E+00
-370.0000E-06,-5.4076197346E+00,-2.6383953177E+00
-369.7500E-06,-5.4135354892E+00,-2.6423963750E+00
-369.5000E-06,-5.4207828872E+00,-2.6328005688E+00
-369.2500E-06,-5.4092268748E+00,-2.6532461584E+00
-369.0000E-06,-5.4264377032E+00,-2.6320709255E+00
-368.7500E-06,-5.4113886210E+00,-2.6599395112E+00
-368.5000E-06,-5.4328080113E+00,-2.6411828648E+00
-368.2500E-06,-5.4244291472E+00,-2.6494819009E+00
-368.0000E-06,-5.4293170098E+00,-2.6494539873E+00
-367.7500E-06,-5.4353571757E+00,-2.6370586203E+00
-367.5000E-06,-5.4293530204E+00,-2.6598459812E+00
-367.2500E-06,-5.4333258347E+00,-2.6367441158E+00
-367.0000E-06,-5.4418677558E+00,-2.6480423983E+00
-366.7500E-06,-5.4499813758E+00,-2.6385891685E+00
-366.5000E-06,-5.4534981834E+00,-2.6343615851E+00
-366.2500E-06,-5.4419808651E+00,-2.6645560655E+00
-366.0000E-06,-5.4578337616E+00,-2.6407504111E+00
