x-axis,1
second,Volt
-1.07400E-03,-4.94153582E+00
-1.07300E-03,-4.88170541E+00
-1.07200E-03,-4.81600189E+00
-1.07100E-03,-4.75592025E+00
-1.07000E-03,-4.69084481E+00
-1.06900E-03,-4.63804951E+00
-1.06800E-03,-4.57011606E+00
-1.06700E-03,-4.51465118E+00
-1.06600E-03,-4.45491504E+00
-1.06500E-03,-4.39828813E+00
-1.06400E-03,-4.33277313E+00
-1.06300E-03,-4.28129693E+00
-1.06200E-03,-4.21006558E+00
-1.06100E-03,-4.15931212E+00
-1.06000E-03,-4.09018514E+00
-1.05900E-03,-4.02529799E+00
-1.05800E-03,-3.95613972E+00
-1.05700E-03,-3.89904175E+00
-1.05600E-03,-3.85054954E+00
-1.05500E-03,-3.77532915E+00
-1.05400E-03,-3.71421118E+00
-1.05300E-03,-3.65359566E+00
-1.05200E-03,-3.58817450E+00
-1.05100E-03,-3.53016579E+00
-1.05000E-03,-3.47115212E+00
-1.04900E-03,-3.40346956E+00
-1.04800E-03,-3.33892807E+00
-1.04700E-03,-3.27828098E+00
-1.04600E-03,-3.21606357E+00
-1.04500E-03,-3.14530449E+00
-1.04400E-03,-3.08450024E+00
-1.04300E-03,-3.01882792E+00
-1.04200E-03,-2.95956255E+00
-1.04100E-03,-2.89885272E+00
-1.04000E-03,-2.83484503E+00
-1.03900E-03,-2.77014677E+00
-1.03800E-03,-2.70284151E+00
-1.03700E-03,-2.63016538E+00
-1.03600E-03,-2.56681727E+00
-1.03500E-03,-2.50538488E+00
-1.03400E-03,-2.43412233E+00
-1.03300E-03,-2.37064913E+00
-1.03200E-03,-2.30720690E+00
-1.03100E-03,-2.24439307E+00
-1.03000E-03,-2.18079337E+00
-1.02900E-03,-2.11295431E+00
-1.02800E-03,-2.04809819E+00
-1.02700E-03,-1.97287946E+00
-1.02600E-03,-1.91361361E+00
-1.02500E-03,-1.85290378E+00
-1.02400E-03,-1.77963114E+00
-1.02300E-03,-1.71524662E+00
-1.02200E-03,-1.64602549E+00
-1.02100E-03,-1.57950562E+00
-1.02000E-03,-1.51370819E+00
-1.01900E-03,-1.46153967E+00
-1.01800E-03,-1.38437371E+00
-1.01700E-03,-1.32203058E+00
-1.01600E-03,-1.26377043E+00
-1.01500E-03,-1.19115698E+00
-1.01400E-03,-1.12608304E+00
-1.01300E-03,-1.07243847E+00
-1.01200E-03,-1.00513384E+00
-1.01100E-03,-935.06434E-03
-1.01000E-03,-873.47528E-03
-1.00900E-03,-805.38448E-03
-1.00800E-03,-741.06325E-03
-1.00700E-03,-676.52103E-03
-1.00600E-03,-609.96966E-03
-1.00500E-03,-540.40330E-03
-1.00400E-03,-475.42194E-03
-1.00300E-03,-405.47810E-03
-1.00200E-03,-334.46843E-03
-1.00100E-03,-271.40211E-03
-1.00000E-03,-205.60390E-03
-999.00E-06,-135.15944E-03
-998.00E-06,-76.33266E-03
-997.00E-06,-5.76075E-03
-996.00E-06,+55.01152E-03
-995.00E-06,+113.80474E-03
-994.00E-06,+173.82527E-03
-993.00E-06,+238.49130E-03
-992.00E-06,+301.83972E-03
-991.00E-06,+366.41190E-03
-990.00E-06,+427.24817E-03
-989.00E-06,+494.05013E-03
-988.00E-06,+550.83544E-03
-987.00E-06,+624.13928E-03
-986.00E-06,+683.71696E-03
-985.00E-06,+742.26219E-03
-984.00E-06,+800.20690E-03
-983.00E-06,+873.72946E-03
-982.00E-06,+938.64760E-03
-981.00E-06,+1.00136848E+00
-980.00E-06,+1.06104061E+00
-979.00E-06,+1.12954076E+00
-978.00E-06,+1.19185398E+00
-977.00E-06,+1.26980439E+00
-976.00E-06,+1.32850476E+00
-975.00E-06,+1.39223027E+00
-974.00E-06,+1.46515780E+00
-973.00E-06,+1.52178387E+00
-972.00E-06,+1.58594984E+00
-971.00E-06,+1.65171395E+00
-970.00E-06,+1.73063821E+00
-969.00E-06,+1.79125699E+00
-968.00E-06,+1.86286507E+00
-967.00E-06,+1.91798445E+00
-966.00E-06,+1.98076662E+00
-965.00E-06,+2.05036557E+00
-964.00E-06,+2.10699049E+00
-963.00E-06,+2.17149894E+00
-962.00E-06,+2.24405029E+00
-961.00E-06,+2.30111923E+00
-960.00E-06,+2.36788854E+00
-959.00E-06,+2.43246073E+00
-958.00E-06,+2.50048909E+00
-957.00E-06,+2.56264448E+00
-956.00E-06,+2.63142549E+00
-955.00E-06,+2.69782027E+00
-954.00E-06,+2.75761827E+00
-953.00E-06,+2.82244388E+00
-952.00E-06,+2.89204027E+00
-951.00E-06,+2.95680398E+00
-950.00E-06,+3.02461030E+00
-949.00E-06,+3.08315152E+00
-948.00E-06,+3.13839803E+00
-947.00E-06,+3.20950436E+00
-946.00E-06,+3.26029065E+00
-945.00E-06,+3.32109424E+00
-944.00E-06,+3.37932149E+00
-943.00E-06,+3.45406994E+00
-942.00E-06,+3.51151407E+00
-941.00E-06,+3.58296607E+00
-940.00E-06,+3.64207480E+00
-939.00E-06,+3.70674077E+00
-938.00E-06,+3.76713604E+00
-937.00E-06,+3.83453722E+00
-936.00E-06,+3.89414580E+00
-935.00E-06,+3.94750722E+00
-934.00E-06,+4.00837307E+00
-933.00E-06,+4.06877053E+00
-932.00E-06,+4.12285400E+00
-931.00E-06,+4.18305854E+00
-930.00E-06,+4.24869751E+00
-929.00E-06,+4.30944207E+00
-928.00E-06,+4.36421509E+00
-927.00E-06,+4.43670219E+00
-926.00E-06,+4.50001807E+00
-925.00E-06,+4.55413440E+00
-924.00E-06,+4.62505133E+00
-923.00E-06,+4.68422277E+00
