x-axis,1,2
second,Volt,Volt
-740.000E-06,-596.831339E-03,-3.911432E-03
-737.500E-06,-596.850182E-03,-3.740578E-03
-735.000E-06,-597.016640E-03,-4.018215E-03
-732.500E-06,-596.912996E-03,-3.940328E-03
-730.000E-06,-597.066891E-03,-3.591082E-03
-727.500E-06,-597.095160E-03,-3.400125E-03
-725.000E-06,-597.022920E-03,-3.822235E-03
-722.500E-06,-596.686867E-03,-3.782033E-03
-720.000E-06,-596.938122E-03,-3.800878E-03
-717.500E-06,-597.201946E-03,-3.962945E-03
-715.000E-06,-596.963248E-03,-3.983042E-03
-712.500E-06,-596.787372E-03,-3.665203E-03
-710.000E-06,-596.812496E-03,-3.676507E-03
-707.500E-06,-597.170532E-03,-4.035797E-03
-705.000E-06,-597.060613E-03,-3.294604E-03
-702.500E-06,-597.107719E-03,-3.829770E-03
-700.000E-06,-597.195664E-03,-4.023248E-03
-697.500E-06,-596.956962E-03,-3.622489E-03
-695.000E-06,-597.132851E-03,-3.558421E-03
-692.500E-06,-596.891013E-03,-3.831035E-03
-690.000E-06,-596.551816E-03,-3.780776E-03
-687.500E-06,-596.944400E-03,-4.412674E-03
-685.000E-06,-596.548669E-03,-4.138827E-03
-682.500E-06,-596.608353E-03,-3.715457E-03
-680.000E-06,-597.371536E-03,-3.661434E-03
-677.500E-06,-597.013509E-03,-3.475505E-03
-675.000E-06,-596.300552E-03,-3.696598E-03
-672.500E-06,-596.865886E-03,-3.761938E-03
-670.000E-06,-596.677437E-03,-3.402634E-03
-667.500E-06,-597.258474E-03,-3.864949E-03
-665.000E-06,-596.507845E-03,-3.670215E-03
-662.500E-06,-596.598925E-03,-3.382530E-03
-660.000E-06,-596.859618E-03,-3.715449E-03
-657.500E-06,-596.972657E-03,-3.898858E-03
-655.000E-06,-596.925565E-03,-3.829779E-03
-652.500E-06,-596.567511E-03,-3.847362E-03
-650.000E-06,-596.944395E-03,-3.998121E-03
-647.500E-06,-597.060595E-03,-3.474245E-03
-645.000E-06,-596.225189E-03,-3.390074E-03
-642.500E-06,-596.815641E-03,-3.868710E-03
-640.000E-06,-596.796785E-03,-3.716712E-03
-637.500E-06,-596.724553E-03,-3.935327E-03
-635.000E-06,-596.759105E-03,-3.728019E-03
-632.500E-06,-596.938131E-03,-3.666468E-03
-630.000E-06,-596.781100E-03,-3.769460E-03
-627.500E-06,-596.972661E-03,-3.586053E-03
-625.000E-06,-597.101412E-03,-4.035791E-03
-622.500E-06,-596.287988E-03,-3.777000E-03
-620.000E-06,-597.054340E-03,-3.770745E-03
