tempo;sinal_1;sinal_2
-25.00000E-03,+337.70412E-03,-67.06971E-03
-24.97500E-03,+308.23176E-03,-62.62373E-03
-24.95000E-03,+279.54457E-03,-59.81469E-03
-24.92500E-03,+250.70035E-03,-50.05589E-03
-24.90000E-03,+222.81090E-03,-43.88504E-03
-24.87500E-03,+194.33100E-03,-39.53202E-03
-24.85000E-03,+166.71166E-03,-34.08102E-03
-24.82500E-03,+138.95412E-03,-36.38002E-03
-24.80000E-03,+109.87120E-03,-30.82851E-03
-24.77500E-03,+81.12120E-03,-24.80589E-03
-24.75000E-03,+52.18276E-03,-17.01318E-03
-24.72500E-03,+23.98553E-03,-24.88127E-03
-24.70000E-03,-4.97176E-03,-14.74182E-03
-24.67500E-03,-34.13005E-03,-6.34610E-03
-24.65000E-03,-63.24437E-03,+670.24E-06
-24.62500E-03,-90.81347E-03,-3.04334E-03
-24.60000E-03,-119.06096E-03,-13.33854E-03
-24.57500E-03,-146.14010E-03,+8.95165E-03
-24.55000E-03,-174.07352E-03,+18.51822E-03
-24.52500E-03,-202.98684E-03,+3.43656E-03
-24.50000E-03,-231.51699E-03,+23.67149E-03
-24.47500E-03,-259.89638E-03,+30.55969E-03
-24.45000E-03,-288.57729E-03,+38.94411E-03
-24.42500E-03,-317.45920E-03,+41.17149E-03
-24.40000E-03,-346.39764E-03,+47.82854E-03
-24.37500E-03,-374.60744E-03,+60.94534E-03
-24.35000E-03,-403.36372E-03,+57.93909E-03
-24.32500E-03,-431.02076E-03,+60.14510E-03
-24.30000E-03,-458.51447E-03,+65.07224E-03
-24.27500E-03,-484.59488E-03,+69.63506E-03
-24.25000E-03,-511.63633E-03,+71.56722E-03
-24.22500E-03,-539.13005E-03,+71.01069E-03
-24.20000E-03,-566.49814E-03,+78.70414E-03
-24.17500E-03,-594.89638E-03,+82.71925E-03
-24.15000E-03,-622.96171E-03,+89.48052E-03
-24.12500E-03,-649.92151E-03,+97.27703E-03
-24.10000E-03,-676.52955E-03,+102.98681E-03
-24.07500E-03,-702.54086E-03,+107.15517E-03
-24.05000E-03,-729.16146E-03,+105.98806E-03
-24.02500E-03,-755.94538E-03,+118.62251E-03
-24.00000E-03,-782.39639E-03,+119.80844E-03
-23.97500E-03,-807.49061E-03,+119.61365E-03
-23.95000E-03,-833.63382E-03,+122.94034E-03
-23.92500E-03,-859.48181E-03,+128.23056E-03
-23.90000E-03,-886.24061E-03,+140.09110E-03
-23.87500E-03,-911.47930E-03,+144.52579E-03
-23.85000E-03,-936.19036E-03,+138.75435E-03
-23.82500E-03,-960.19790E-03,+147.13130E-03
-23.80000E-03,-983.34488E-03,+149.48430E-03
-23.77500E-03,-1.00701950E+00,+155.23559E-03
-23.75000E-03,-1.03022930E+00,+165.97047E-03
-23.72500E-03,-1.05427453E+00,+164.96674E-03
-23.70000E-03,-1.07737754E+00,+148.87001E-03
-23.67500E-03,-1.10094538E+00,+165.28204E-03
-23.65000E-03,-1.12378458E+00,+157.49685E-03
-23.62500E-03,-1.14643533E+00,+170.76319E-03
-23.60000E-03,-1.16804965E+00,+177.65518E-03
-23.57500E-03,-1.18998433E+00,+186.24691E-03
-23.55000E-03,-1.21060618E+00,+180.13508E-03
-23.52500E-03,-1.23127830E+00,+182.52328E-03
-23.50000E-03,-1.25095794E+00,+198.46419E-03
-23.47500E-03,-1.26997176E+00,+193.17652E-03
-23.45000E-03,-1.28852076E+00,+198.35619E-03
-23.42500E-03,-1.30776699E+00,+199.59360E-03
-23.40000E-03,-1.32617151E+00,+209.09989E-03
-23.37500E-03,-1.34495920E+00,+213.62749E-03
-23.35000E-03,-1.36364638E+00,+209.50692E-03
-23.32500E-03,-1.38103960E+00,+218.80844E-03
-23.30000E-03,-1.39825694E+00,+227.02326E-03
