x-axis,1,2
second,Volt,Volt
-2.574000E-03,,
-2.571500E-03,,
-2.569000E-03,+1.578624350E+00,-8.353370046E+00
-2.566500E-03,+1.515855497E+00,-8.414205484E+00
-2.564000E-03,+1.485727345E+00,-8.519934146E+00
-2.561500E-03,+1.431003748E+00,-8.598721864E+00
-2.559000E-03,+1.375114285E+00,-8.658558572E+00
-2.556500E-03,+1.334362990E+00,-8.750348711E+00
-2.554000E-03,+1.288074042E+00,-8.826385163E+00
-2.551500E-03,+1.232021266E+00,-8.884186718E+00
-2.549000E-03,+1.192614234E+00,-8.953784679E+00
-2.546500E-03,+1.140888130E+00,-9.015097561E+00
-2.544000E-03,+1.090357846E+00,-9.076441608E+00
-2.541500E-03,+1.037825291E+00,-9.134494596E+00
-2.539000E-03,+986.021255E-03,-9.187459472E+00
-2.536500E-03,+940.179500E-03,-9.246272103E+00
-2.534000E-03,+895.468533E-03,-9.310279750E+00
-2.531500E-03,+834.086561E-03,-9.350399115E+00
-2.529000E-03,+783.797370E-03,-9.394789519E+00
-2.526500E-03,+737.556322E-03,-9.433464354E+00
-2.524000E-03,+671.129304E-03,-9.455474517E+00
-2.521500E-03,+623.604043E-03,-9.493206714E+00
-2.519000E-03,+581.187022E-03,-9.543753354E+00
-2.516500E-03,+523.845427E-03,-9.569620340E+00
-2.514000E-03,+480.458386E-03,-9.609362556E+00
-2.511500E-03,+428.513670E-03,-9.635581287E+00
-2.509000E-03,+356.365589E-03,-9.629080393E+00
-2.506500E-03,+311.335163E-03,-9.660411508E+00
-2.504000E-03,+268.038896E-03,-9.693138023E+00
-2.501500E-03,+210.890521E-03,-9.694820976E+00
-2.499000E-03,+178.063964E-03,-9.739632765E+00
-2.496500E-03,+129.747350E-03,-9.757101478E+00
-2.494000E-03,+68.352756E-03,-9.751322298E+00
-2.491500E-03,+21.968246E-03,-9.760694096E+00
-2.489000E-03,-36.832889E-03,-9.759331562E+00
-2.486500E-03,-96.212666E-03,-9.741994245E+00
-2.484000E-03,-137.627176E-03,-9.764079967E+00
-2.481500E-03,-186.511386E-03,-9.768226127E+00
-2.479000E-03,-252.456274E-03,-9.745794657E+00
-2.476500E-03,-298.122109E-03,-9.747792216E+00
-2.474000E-03,-337.181956E-03,-9.758320469E+00
-2.471500E-03,-404.157610E-03,-9.716277904E+00
-2.469000E-03,-452.539244E-03,-9.707942837E+00
-2.466500E-03,-503.370894E-03,-9.693030835E+00
-2.464000E-03,-561.606786E-03,-9.662823712E+00
-2.461500E-03,-597.956334E-03,-9.665341992E+00
